 100.0     0.00    0.4065E+11    1     128^3 :  box [h^-1 Mpc], redshift, part. mass [h^-1 M_s], nspecies, n	#
objects with more than   20 particles found at linking lenght 0.20000	#
      #      x     y    z h^-1 Mpc         velocity[km/s]      lkl   mass h^-1 M_s  sigma  sigma_v  r_sph  delta  spin p.	WebID
    5018   67.6164  78.7949  33.3069   -27.6    40.5    22.4       22  0.8942E+12  0.1450   129.6  0.2238   221.4      0.8420E-01	2
    5019   59.9808  98.2877  34.8613    -7.0   347.7   133.3       22  0.8942E+12  0.1061   144.8  0.2029   297.3      0.6411E-01	1
    5020   64.1224  68.4564  36.4804  -189.2   -46.6   -31.3       22  0.8942E+12  0.1338   126.2  0.2207   230.8      0.3039E-01	2
    5021   83.6659  79.4489  45.3684   -12.1   442.4  -141.3       22  0.8942E+12  0.1272   118.1  0.2023   299.8      0.7751E-01	2
    5022   57.2851  44.0354  38.3437  -257.0  -231.8    81.5       22  0.8942E+12  0.1201   130.2  0.1995   313.0      0.6032E-01	2
    5023    0.0855  94.0544   2.2931  -218.2   446.5   379.3       22  0.8942E+12  0.1120   130.2  0.1893   366.4      0.4604E-01	2
    5024   39.8869  58.6771  26.8751    98.9  -280.5   -92.3       22  0.8942E+12  0.1293   159.6  0.2059   284.4      0.1280    	2
    5025   39.9186  46.7063  54.3167   -33.8  -235.6  -235.0       22  0.8942E+12  0.1427   133.6  0.2208   230.6      0.2321    	1
    5026   32.1725  47.0130  75.4375   -88.6  -233.1   334.6       22  0.8942E+12  0.1535   147.8  0.2135   255.1      0.1086    	2
    5027   44.3017  99.6366  55.1465   106.2   302.2    45.9       22  0.8942E+12  0.1943   114.5  0.2139   253.5      0.6796E-01	2
    5028    7.1361  74.8470  59.5517   111.2   307.0   122.4       22  0.8942E+12  0.0875   154.8  0.1992   314.4      0.5682E-01	1
    5029   25.1891  91.1750  61.9065   -90.2   347.7    66.5       22  0.8942E+12  0.1206   148.6  0.2152   249.0      0.1538    	1
    5030   42.8653  93.2994  62.5806    -8.7   336.6     7.1       22  0.8942E+12  0.1313   118.0  0.2115   262.2      0.3533E-01	1
    5031   41.0683  87.9163  71.0136  -193.5   187.9   -17.4       22  0.8942E+12  0.1482   116.7  0.2179   240.0      0.3429E-01	2
    5032   41.6850  63.1975  72.8542   -18.1   144.9   144.5       22  0.8942E+12  0.1055   136.6  0.1950   334.9      0.3915E-01	1
    5033   35.7252  82.5342  73.7434  -246.8    83.4   234.6       22  0.8942E+12  0.1105   188.2  0.1920   351.3      0.1418    	3
    5034   15.2523  91.5793  68.2037   325.7   -55.3  -405.9       22  0.8942E+12  0.0785   156.8  0.1803   423.8      0.7310E-01	2
    5035    9.0685  80.8653  68.1366   161.6   508.8   -31.7       22  0.8942E+12  0.1310   119.0  0.2108   265.0      0.3771E-01	2
    5036   11.7048  82.4161  72.1202   116.7   382.4  -102.1       22  0.8942E+12  0.1526    99.0  0.2231   223.3      0.3929E-01	2
    5037    5.2143  96.2451  73.0983    95.7    46.0   -10.9       22  0.8942E+12  0.1613   115.4  0.2259   215.1      0.1226    	2
    5038    7.4590  68.7828  48.4413   121.8   214.1  -245.3       22  0.8942E+12  0.1979   100.1  0.2432   172.2      0.9533E-01	0
    5039    4.7686  22.2622  85.4294    36.9  -351.8   219.5       22  0.8942E+12  0.1140   122.2  0.1953   333.3      0.7234E-01	1
    5040   21.2343  17.4279  87.5561   595.0  -207.6   168.6       22  0.8942E+12  0.1713   162.6  0.2190   236.3      0.2590    	2
    5041   19.4357  11.7159  90.9038   272.9   374.5   186.6       22  0.8942E+12  0.1085   118.7  0.2052   287.2      0.4741E-01	2
    5042   30.3437  18.2947  85.6630   659.0  -607.0   213.9       22  0.8942E+12  0.0808   171.2  0.1871   379.3      0.3788E-01	2
    5043   35.8789  42.1946  33.2732  -207.3  -301.8  -904.7       22  0.8942E+12  0.1228   133.8  0.1892   367.1      0.3195E-01	2
    5044   34.5848  45.0458  38.7351   124.2  -233.5  -604.3       22  0.8942E+12  0.1870   107.3  0.2376   184.8      0.1466    	2
    5045   44.5052  54.2547  28.5804  -505.5  -204.7   -74.4       22  0.8942E+12  0.1243   127.1  0.2149   250.2      0.1018    	2
    5046   28.0991  98.4291  30.1070   200.2   164.5    24.8       22  0.8942E+12  0.1192   145.6  0.2077   276.9      0.4467E-01	2
    5047    3.9266  82.2431  31.7589   -11.6   345.9   -95.5       22  0.8942E+12  0.1437   125.9  0.2121   260.2      0.6576E-01	1
    5048   30.0876  58.3331  38.8001   -56.1  -302.2  -140.4       22  0.8942E+12  0.1803    95.0  0.2321   198.3      0.1750E-01	3
    5049    5.9222  97.6673  41.5752  -255.5   223.5  -297.3       22  0.8942E+12  0.1369   121.8  0.2154   248.3      0.1312    	2
    5050   20.0348  65.3164  41.1562   144.6    26.0  -339.2       22  0.8942E+12  0.1478   127.7  0.2115   262.3      0.3530E-01	2
    5051    1.2169  67.9328  43.1516    64.3   194.0  -111.9       22  0.8942E+12  0.1199   120.8  0.2113   263.0      0.5594E-01	0
    5052   29.6874  67.6558  43.5526   114.6   -54.3  -214.7       22  0.8942E+12  0.1932   108.2  0.2325   197.3      0.6257E-01	1
    5053   40.5921  90.5493  46.4714    95.7   295.9   151.7       22  0.8942E+12  0.1387   130.2  0.2028   297.7      0.4016E-01	1
    5054   21.1513  98.1488  47.1128   -40.5   341.9   362.0       22  0.8942E+12  0.1609   107.9  0.2300   203.8      0.8745E-01	2
    5055   93.2816   6.5748  27.1034    83.6  -399.0   173.9       21  0.8536E+12  0.1148   114.8  0.1997   297.4      0.1801E-01	2
    5056   98.3748  39.1909  47.9705    55.6  -284.8  -113.1       21  0.8536E+12  0.1445    99.0  0.2249   208.0      0.3619E-01	1
    5057   75.8708  47.1290  51.4340  -155.4  -132.1    72.0       21  0.8536E+12  0.1354   157.6  0.2208   219.8      0.1777    	1
    5058   77.7766  44.0411  52.8140   -89.0  -241.9    86.7       21  0.8536E+12  0.1517   114.7  0.2112   251.5      0.1023    	1
    5059   65.3360  45.1402  65.0652   168.0  -322.6   -11.1       21  0.8536E+12  0.1025   131.6  0.2028   284.3      0.5436E-01	1
    5060   54.7836  74.7864  50.4151   -41.4    96.5   161.7       21  0.8536E+12  0.1766   124.3  0.2142   240.9      0.6907E-01	2
    5061   78.1596  83.8341  55.3637  -104.1   331.3   -63.8       21  0.8536E+12  0.1126   132.9  0.1906   342.7      0.1453E-01	1
    5062   90.0015  81.0003  60.6515    41.0   283.4     4.3       21  0.8536E+12  0.1883   113.8  0.2081   263.0      0.6291E-01	0
    5063   84.0178  96.8994  66.5923    17.6   212.9   -83.5       21  0.8536E+12  0.1142   144.5  0.2046   276.7      0.1532    	1
    5064   56.0382  96.1270  66.5002    11.1   395.5  -231.0       21  0.8536E+12  0.1269   124.8  0.1958   315.7      0.9332E-01	1
    5065   64.6044  92.0493  49.3286  -177.5   411.3    -6.0       21  0.8536E+12  0.1243   124.9  0.1924   333.0      0.6784E-01	1
    5066   54.9342  63.6304  49.4802   196.8   -85.8  -231.6       21  0.8536E+12  0.1837   113.2  0.2186   226.6      0.1306    	2
    5067   69.6260  55.8124  49.6616  -162.9  -144.7   -46.2       21  0.8536E+12  0.1804   119.7  0.2221   215.9      0.2724    	1
    5068   72.6362  87.5200  64.4881  -166.6   425.7  -165.8       21  0.8536E+12  0.1854   111.5  0.2189   225.7      0.5523E-01	1
    5069   57.3265  88.1082  59.3506  -304.9   247.2   156.1       21  0.8536E+12  0.2419   633.5  0.2547   142.9       8.326    	2
    5070   82.9879  27.3224  75.1294  -181.1  -131.6  -223.2       21  0.8536E+12  0.1198   123.3  0.2050   274.9      0.3361E-01	2
    5071   52.7829  17.1425  55.2585   156.4  -350.1    16.6       21  0.8536E+12  0.0794   171.5  0.1765   431.4      0.1128    	1
    5072   69.7249  26.6228  63.1464  -127.5  -333.9    17.3       21  0.8536E+12  0.1446    99.0  0.2238   211.2      0.4849E-01	2
    5073   67.4878  31.4572  63.6783   253.6  -172.5   332.2       21  0.8536E+12  0.1531   117.4  0.2279   199.9      0.4329E-01	2
    5074   72.0219  31.5651  72.9956   -19.6  -306.3   -20.9       21  0.8536E+12  0.1283   108.2  0.2149   238.7      0.2782E-01	2
    5075   72.7758   2.8155  53.8939  -218.2   370.3  -112.8       21  0.8536E+12  0.1006   130.3  0.1878   357.9      0.5389E-01	1
    5076   91.7282  18.8358  57.9351  -286.9  -144.4   -99.1       21  0.8536E+12  0.1969   141.3  0.2318   190.0      0.6388E-01	2
    5077   63.1457  12.7872  62.7781  -368.9  -288.9   -71.7       21  0.8536E+12  0.1293   110.8  0.2064   269.4      0.7386E-01	2
    5078   54.0448  15.0556  66.3242    84.2  -580.5   -12.3       21  0.8536E+12  0.1871   113.4  0.2163   234.1      0.9869E-01	2
    5079   85.7241  21.6196  67.6793  -211.8    66.7   -45.1       21  0.8536E+12  0.1210   127.5  0.2135   243.3      0.8012E-01	1
    5080   75.3559   5.3671  74.3176  -350.4   426.5    74.5       21  0.8536E+12  0.1535   112.3  0.2186   226.5      0.9109E-01	1
    5081   87.5038  44.2184  83.0508  -272.4  -180.8   222.4       21  0.8536E+12  0.1194   147.4  0.1923   333.3      0.5995E-01	2
    5082   79.8816  44.2067  83.1014    47.7  -400.5   101.7       21  0.8536E+12  0.1456   124.3  0.2177   229.5      0.3982E-01	1
    5083   63.8283  49.3355  89.9297  -143.6  -536.5  -125.4       21  0.8536E+12  0.1165   136.4  0.2012   290.8      0.5326E-01	2
    5084   63.2533  83.4799  91.8967   -58.7   346.5    72.8       21  0.8536E+12  0.1082   127.2  0.2003   295.1      0.5765E-01	1
    5085   54.0853  63.7501  74.5471   188.7   -75.5    47.9       21  0.8536E+12  0.1465   128.0  0.2274   201.3      0.6266E-01	3
    5086   90.5003  58.1821  74.7525   -44.6  -105.3   141.5       21  0.8536E+12  0.1127   117.7  0.2061   270.7      0.5597E-01	1
    5087   56.5553  80.3729  91.6537   -78.3   164.2   -14.9       21  0.8536E+12  0.1296   115.0  0.2051   274.6      0.3575E-01	0
    5088   84.7510  50.6083  92.6431   -38.0  -223.1   206.1       21  0.8536E+12  0.1677   152.0  0.2272   201.7      0.4187    	2
    5089   72.2758  88.9348  77.6924  -174.6   460.6   -63.4       21  0.8536E+12  0.1372   126.9  0.2047   276.2      0.6832E-01	1
    5090   74.0445  34.6912  68.4349   440.0  -276.0  -100.5       21  0.8536E+12  0.1624   112.2  0.2366   178.7      0.7938E-01	3
    5091   57.4731   4.6117  51.1606  -221.2   656.8   231.1       21  0.8536E+12  0.1891   350.6  0.2366   178.6       1.728    	2
    5092   93.8831   2.4473  37.3883   211.1  -240.9  -715.6       21  0.8536E+12  0.1581   119.2  0.2029   283.6      0.6303E-01	2
    5093   55.2184   9.3462  43.6502  -482.3   205.5   583.9       21  0.8536E+12  0.1777   118.1  0.2181   228.1      0.1583    	3
    5094   69.4313   1.5950  43.9652   -77.8   551.1    -9.6       21  0.8536E+12  0.1632   113.9  0.2111   251.7      0.7042E-01	1
    5095   55.3117  17.9346  45.8127  -204.8  -255.8    46.4       21  0.8536E+12  0.1437   114.5  0.2184   227.4      0.4210E-01	1
    5096   74.4038   5.9300  47.3779  -255.4  -223.4  -128.0       21  0.8536E+12  0.1351   116.9  0.2176   229.9      0.7733E-01	2
    5097   58.4818  19.3216  47.6561  -218.2  -234.4    80.6       21  0.8536E+12  0.1335   133.3  0.2064   269.3      0.9597E-01	1
    5098   58.8190  24.6451  51.2718  -111.9  -349.1   182.9       21  0.8536E+12  0.1731   175.6  0.2252   207.3      0.1895    	2
    5099   80.5389   1.5666  38.1787   234.4   156.7   -86.0       21  0.8536E+12  0.1691   406.7  0.2283   198.9      0.6967    	3
    5100   54.1861  55.2777  46.1280   367.8  -442.1     6.0       21  0.8536E+12  0.1196   132.9  0.2027   284.7      0.9196E-01	3
    5101   99.8739  60.8402  45.8471    81.1    -4.8  -110.2       21  0.8536E+12  0.1051   160.1  0.1836   383.4      0.6393E-01	0
    5102   93.7987  85.7495  71.5915   159.9   393.8    86.4       21  0.8536E+12  0.1134   148.8  0.1988   301.6      0.1123    	1
    5103   92.7811  90.5631  71.8229     5.5    89.1   146.9       21  0.8536E+12  0.1054   126.5  0.1938   325.9      0.8434E-01	2
    5104   59.2626  24.0050  91.6493   150.5  -951.4  -216.5       21  0.8536E+12  0.1245   106.6  0.2149   238.6      0.3151E-01	2
    5105   54.3637  22.8041  92.8238   -57.9  -578.3  -320.1       21  0.8536E+12  0.0996   146.8  0.1854   371.9      0.1034    	2
    5106   94.6609  21.4363  86.0135  -321.0  -331.2   101.6       21  0.8536E+12  0.1625   136.2  0.2246   208.9      0.1570    	2
    5107   58.3422  18.2995  85.8998   132.9   434.8   149.2       21  0.8536E+12  0.1547   279.3  0.2164   233.6       1.134    	2
    5108   57.3343  20.8381  86.1528   256.2  -668.1   417.4       21  0.8536E+12  0.0943   136.4  0.1912   339.5      0.5348E-01	2
    5109   95.6013   3.2388  90.4405  -125.3   253.4   427.9       21  0.8536E+12  0.1764   105.8  0.2229   213.6      0.9846E-01	2
    5110   58.5528  18.2509  90.5096   274.1   641.9  -533.5       21  0.8536E+12  0.0863   147.6  0.1814   397.1      0.4542E-01	2
    5111   58.2272  22.6570  90.6127   330.3  -485.3  -411.0       21  0.8536E+12  0.1272   119.9  0.2052   274.2      0.2396E-01	2
    5112   70.9156  10.2191  95.4568   185.8  -622.3    51.1       21  0.8536E+12  0.1666   458.1  0.2216   217.5       2.629    	2
    5113   66.4583  32.1868  21.9549  -154.1  -161.5  -118.1       21  0.8536E+12  0.1298   131.2  0.2075   265.0      0.5049E-01	2
    5114   74.8562  25.0879  16.0293    -8.7  -317.0  -133.1       21  0.8536E+12  0.1458   120.6  0.2031   283.0      0.8610E-01	1
    5115   89.1344   9.0121  10.3218   159.7  -230.9    40.3       21  0.8536E+12  0.1674   142.7  0.2230   213.5      0.2531    	1
    5116   66.7079   5.8446   1.3500   150.6   712.0  -294.0       21  0.8536E+12  0.1158   131.1  0.2075   265.2      0.1244    	2
    5117   53.7820   9.4189   1.8155   -45.8   345.4  -123.2       21  0.8536E+12  0.1543   103.3  0.2120   248.6      0.5466E-01	2
    5118   84.4480  22.1157  10.8614    86.7   -75.5  -120.4       21  0.8536E+12  0.1841   106.9  0.2449   160.9      0.1332    	2
    5119   66.5887   5.8755  15.3067    59.3   215.6  -127.1       21  0.8536E+12  0.1389   124.7  0.2206   220.6      0.5916E-01	1
    5120   64.4046  88.8023   8.0379    33.4   197.2  -244.1       21  0.8536E+12  0.1364   143.9  0.2175   230.1      0.5465E-01	2
    5121   71.7865  71.2094  17.1843   129.0    98.6   -68.9       21  0.8536E+12  0.1832   109.6  0.2292   196.5      0.7514E-01	0
    5122   52.7129  40.1552  15.3232  -171.2  -467.9    92.9       21  0.8536E+12  0.1359   118.5  0.2129   245.4      0.5805E-01	1
    5123   95.5847  54.5480   4.7394  -193.1  -133.2    93.5       21  0.8536E+12  0.1038   136.7  0.1980   305.3      0.6441E-01	2
    5124   86.8122  47.9254   7.1893   167.2   -79.9    83.0       21  0.8536E+12  0.1524   155.8  0.2163   234.0      0.2246    	1
    5125   63.2276  39.5974  12.7190  -110.9  -445.9     5.0       21  0.8536E+12  0.1678   106.2  0.2148   239.1      0.2138E-01	2
    5126   97.9641  86.4104   6.6510   107.6   604.6   122.1       21  0.8536E+12  0.2140   113.1  0.2366   178.6      0.5312E-01	2
    5127   76.0233  89.5965   9.3800   507.7   597.3    55.0       21  0.8536E+12  0.1301   256.7  0.2139   242.1      0.2142    	2
    5128   96.8346  96.0314  16.2818  -364.1   388.9  -332.5       21  0.8536E+12  0.1092   155.5  0.1967   311.3      0.7193E-01	2
    5129   71.6741  48.4274  10.8703    87.4  -393.2   -38.2       21  0.8536E+12  0.1765   121.5  0.2065   269.2      0.7188E-01	0
    5130   79.2381  99.8869  53.6395  -128.8   276.4   -94.4       21  0.8536E+12  0.0948   120.3  0.1836   383.3      0.5048E-01	2
    5131   96.5430  97.2488  11.8521  -143.5   714.6  -293.7       21  0.8536E+12  0.2055   169.7  0.2319   189.6      0.1531    	2
    5132    4.8391  49.0196  86.1377    37.7     1.5   328.7       21  0.8536E+12  0.2050   266.4  0.2302   194.0       1.173    	3
    5133   12.0106  76.6386  86.2575   238.0   199.3   148.6       21  0.8536E+12  0.1027   138.2  0.1901   345.4      0.9671E-01	1
    5134    5.9669  65.0132  88.0661   244.1   -30.3   157.5       21  0.8536E+12  0.1412   110.1  0.2109   252.6      0.1035    	0
    5135   12.1686  75.2793  95.6906   281.3   106.0   201.8       21  0.8536E+12  0.1134   129.8  0.1919   335.4      0.2704E-01	1
    5136    3.8428  89.0628  97.1540   -81.9   339.0   468.3       21  0.8536E+12  0.1316   135.9  0.2147   239.1      0.1301    	2
    5137    4.9056  85.7932  97.4781   -24.4   411.1   239.1       21  0.8536E+12  0.1206   119.0  0.2039   279.5      0.4427E-01	2
    5138   14.2616  44.4172  99.4918   136.5  -107.3   131.4       21  0.8536E+12  0.1464   102.2  0.2161   234.7      0.1196    	1
    5139   25.1778  66.6160  95.2616    -0.7    19.5  -226.4       21  0.8536E+12  0.1630   125.0  0.2070   267.2      0.6859E-01	2
    5140   30.2895  92.4699  97.5447  -174.8    34.3   -33.2       21  0.8536E+12  0.1587   110.5  0.2050   275.1      0.7715E-01	1
    5141   29.3617  92.3485  82.6757    69.9   329.9    91.2       21  0.8536E+12  0.1215   144.6  0.2031   282.7      0.5911E-01	2
    5142   37.4692  31.2348  24.9311  -108.3  -164.1  -387.2       21  0.8536E+12  0.1225   130.3  0.2012   291.0      0.4364E-01	2
    5143   21.7365  30.4599  26.6857   368.9  -822.0   -70.7       21  0.8536E+12  0.2092   107.0  0.2371   177.3      0.8542E-01	3
    5144   13.2102   8.1533  33.8899   -98.5   134.5   -43.6       21  0.8536E+12  0.1366   128.1  0.2157   235.8      0.6690E-01	1
    5145   19.4194  31.0631  31.5547   322.2  -490.1  -316.0       21  0.8536E+12  0.0759   171.2  0.1800   406.7      0.9522E-01	2
    5146   36.6495  38.5238  36.1697    64.7    16.0  -654.9       21  0.8536E+12  0.1021   118.3  0.1918   336.2      0.5692E-01	1
    5147   17.7136  29.5015  37.5217    55.2  -257.4  -186.3       21  0.8536E+12  0.1920   101.1  0.2299   194.8      0.1201    	2
    5148   18.5741  28.0014  40.2541   -50.5  -211.0  -254.6       21  0.8536E+12  0.1440   113.5  0.2063   269.7      0.7222E-01	2
    5149   43.8437  36.8440  37.0927  -112.4  -179.4  -407.3       21  0.8536E+12  0.1512   126.5  0.2200   222.4      0.6439E-01	1
    5150    4.3842  11.1071  24.9399   -50.1  -147.6    28.4       21  0.8536E+12  0.0932   155.9  0.1890   351.5      0.1202    	2
    5151   44.7253  17.6395  37.4446   286.4   131.6   202.1       21  0.8536E+12  0.1856   108.5  0.2134   243.8      0.8229E-01	1
    5152   35.6176   7.6198  42.0717   106.2    59.1   -14.2       21  0.8536E+12  0.1355   118.9  0.2055   272.9      0.3709E-01	1
    5153   10.8109  10.3911  19.7763   -35.0    34.8   -83.9       21  0.8536E+12  0.1040   143.6  0.1976   307.0      0.1414    	1
    5154   33.8927  11.7291   3.4831  -111.1   424.8   -31.2       21  0.8536E+12  0.1059   133.3  0.2001   295.7      0.7696E-01	2
    5155   43.1493  28.2966   4.6509  -241.2  -266.8     8.1       21  0.8536E+12  0.1587   122.4  0.2140   241.7      0.1558    	1
    5156   31.0332  21.9637   9.0186   103.8   616.2   349.5       21  0.8536E+12  0.2554   853.3  0.2538   144.4       7.072    	3
    5157   32.6699  23.2747   8.5848  -592.4  -688.7   245.7       21  0.8536E+12  0.1308   768.5  0.2134   243.6       6.589    	3
    5158   31.0162  21.6934  11.4334   899.9    32.4  -501.3       21  0.8536E+12  0.1998   504.9  0.2357   180.7       3.322    	3
    5159   30.7351  15.7722   9.0459   124.4   455.1   -47.8       21  0.8536E+12  0.1642   130.3  0.2297   195.3      0.1122    	2
    5160   36.5285  12.2037  13.2532  -347.9   226.7   -35.6       21  0.8536E+12  0.1360   126.4  0.2108   252.8      0.4120E-01	2
